"","Project","Region","Site","Zone","Replicate","Depth_cm","Sample_ID","Year","Month","Day","Time","Time_Zone","npoc_mgL","npoc_uM","npoc_flag","tdn_mgL","tdn_uM","tdn_flag","Analysis_runtime","Run_notes","Field_notes"
"36","COMPASS: Synoptic","CB","MSM","WC","A",20,"202507_MSM_WC_LysA_20cm",2025,7,15,"11:32","EDT",22.57,1879.11081508617,"NPOC checks out of range",1.53,109.233438283107,"","7/28/2025 7:29:24 PM","Some checks off due to faulty second standard curve.",""
"37","COMPASS: Synoptic","CB","MSM","WC","A",45,"202507_MSM_WC_LysA_45cm",2025,7,15,"11:35","EDT",103.8,8642.07809507951,"NPOC checks out of range; value above cal curve",2.091,149.285698986913,"","7/28/2025 7:50:06 PM","Some checks off due to faulty second standard curve.",""
"38","COMPASS: Synoptic","CB","MSM","WC","B",10,"202507_MSM_WC_LysB_10cm",2025,7,15,"11:17","EDT",22.91,1907.41819998335,"NPOC checks out of range",1.428,101.951209064234,"","7/28/2025 8:09:37 PM","Some checks off due to faulty second standard curve.",""
"39","COMPASS: Synoptic","CB","MSM","WC","B",20,"202507_MSM_WC_LysB_20cm",2025,7,15,"11:22","EDT",25.48,2121.38872700025,"NPOC checks out of range",1.77,126.368095268693,"","7/28/2025 8:39:40 PM","Some checks off due to faulty second standard curve.",""
"40","COMPASS: Synoptic","CB","MSM","WC","C",10,"202507_MSM_WC_LysC_10cm",2025,7,15,"11:07","EDT",22.32,1858.29656148531,"NPOC checks out of range",1.069,76.3206179899619,"","7/28/2025 9:09:38 PM","Some checks off due to faulty second standard curve.","dic duplicate"
"41","COMPASS: Synoptic","CB","MSM","WC","C",20,"202507_MSM_WC_LysC_20cm",2025,7,15,"11:11","EDT",37.33,3107.98434768129,"NPOC checks out of range",2.714,193.764412745329,"","7/28/2025 10:55:21 PM","Some checks off due to faulty second standard curve.",""
"42","COMPASS: Synoptic","CB","MSM","SW","A",0,"202507_MSM_SW_A",2025,7,15,"10:15","EDT",6.994,582.299558737824,"NPOC checks out of range",0.4025,28.736247652909,"","7/28/2025 11:17:22 PM","Some checks off due to faulty second standard curve.",""
"43","COMPASS: Synoptic","CB","MSM","SW","B",0,"202507_MSM_SW_B",2025,7,15,"10:15","EDT",7.017,584.214470069103,"NPOC checks out of range",0.4842,34.5691704684187,"","7/28/2025 11:46:27 PM","Some checks off due to faulty second standard curve.",""
"44","COMPASS: Synoptic","CB","MSM","SW","C",0,"202507_MSM_SW_C",2025,7,15,"10:15","EDT",7.648,636.749646157689,"NPOC checks out of range",0.463,33.0556091013586,"","7/29/2025 12:13:24 AM","Some checks off due to faulty second standard curve.",""
"45","COMPASS: Synoptic","CB","SWH","UP","A",10,"202507_SWH_UP_LysA_10cm",2025,7,21,"15:21","EDT",36.83,3066.35584047956,"NPOC checks out of range",0.846,60.3996658741888,"","7/29/2025 12:39:22 AM","Some checks off due to faulty second standard curve.",""
"46","COMPASS: Synoptic","CB","SWH","UP","A",20,"202507_SWH_UP_LysA_20cm",2025,7,21,"12:23","EDT",125.6,10457.081009075,"NPOC checks out of range; value above cal curve",2.545,181.698758451313,"","7/29/2025 1:06:30 AM","Some checks off due to faulty second standard curve.",""
"47","COMPASS: Synoptic","CB","SWH","UP","A",45,"202507_SWH_UP_LysA_45cm",2025,7,21,"15:25","EDT",29.32,2441.09566230955,"NPOC checks out of range",0.6662,47.562952015821,"","7/29/2025 1:39:27 AM","Some checks off due to faulty second standard curve.",""
"48","COMPASS: Synoptic","CB","SWH","UP","B",20,"202507_SWH_UP_LysB_20cm",2025,7,21,"15:28","EDT",87.63,7295.81217217551,"NPOC checks out of range",1.676,119.657021282672,"","7/29/2025 2:07:28 AM","Some checks off due to faulty second standard curve.",""
"49","COMPASS: Synoptic","CB","SWH","UP","C",20,"202507_SWH_UP_LysC_20cm",2025,7,21,"15:33","EDT",102.1,8500.54117059362,"NPOC checks out of range; value above cal curve",1.827,130.437576302769,"","7/29/2025 2:42:53 AM","Some checks off due to faulty second standard curve.",""
"50","COMPASS: Synoptic","CB","SWH","UP","C",45,"202507_SWH_UP_LysC_45cm",2025,7,21,"15:35","EDT",70.99,5910.41545250187,"NPOC checks out of range",1.141,81.4610150856376,"","7/29/2025 3:16:40 AM","Some checks off due to faulty second standard curve.",""
"51","COMPASS: Synoptic","CB","SWH","SWAMP","A",10,"202507_SWH_SWAMP_LysA_10cm",2025,7,21,"","",28.64,2384.48089251519,"NPOC checks out of range",0.6889,49.183604989041,"","7/29/2025 3:52:03 AM","Some checks off due to faulty second standard curve.",""
"52","COMPASS: Synoptic","CB","SWH","SWAMP","A",20,"202507_SWH_SWAMP_LysA_20cm",2025,7,21,"","",28.15,2343.6849554575,"NPOC checks out of range",0.6348,45.3211677268736,"","7/29/2025 6:14:26 AM","Some checks off due to faulty second standard curve.","dic duplicate"
"53","COMPASS: Synoptic","CB","SWH","SWAMP","A",45,"202507_SWH_SWAMP_LysA_45cm",2025,7,21,"15:57","EDT",26.34,2192.98975938723,"NPOC checks out of range",0.6154,43.9361162872054,"","7/29/2025 6:53:42 AM","Some checks off due to faulty second standard curve.",""
"54","COMPASS: Synoptic","CB","SWH","SWAMP","B",10,"202507_SWH_SWAMP_LysB_10cm",2025,7,21,"","",122.3,10182.3328615436,"NPOC checks out of range; value above cal curve",1.833,130.865942727409,"","7/29/2025 7:35:07 AM","Some checks off due to faulty second standard curve.",""
"55","COMPASS: Synoptic","CB","SWH","SWAMP","B",20,"202507_SWH_SWAMP_LysB_20cm",2025,7,21,"","",19.55,1627.67463158771,"NPOC checks out of range",0.2424,17.3060035554413,"","7/29/2025 8:13:49 AM","Some checks off due to faulty second standard curve.",""
"56","COMPASS: Synoptic","CB","SWH","SWAMP","B",45,"202507_SWH_SWAMP_LysB_45cm",2025,7,21,"","",12.04,1002.4144534177,"NPOC checks out of range",0.4777,34.1051068417257,"","7/29/2025 8:51:35 AM","Some checks off due to faulty second standard curve.",""
"57","COMPASS: Synoptic","CB","SWH","SWAMP","C",10,"202507_SWH_SWAMP_LysC_10cm",2025,7,21,"","",47.83,3982.18299891766,"NPOC checks out of range",0.5011,35.7757358978203,"","7/29/2025 9:33:25 AM","Some checks off due to faulty second standard curve.",""
"58","COMPASS: Synoptic","CB","SWH","SWAMP","C",20,"202507_SWH_SWAMP_LysC_20cm",2025,7,21,"","",44.98,3744.90050786779,"NPOC checks out of range",0.5761,41.1303162058158,"","7/29/2025 10:15:55 AM","Some checks off due to faulty second standard curve.",""
"59","COMPASS: Synoptic","CB","SWH","SWAMP","C",45,"202507_SWH_SWAMP_LysC_45cm",2025,7,21,"","",43.4,3613.35442511032,"NPOC checks out of range",0.6436,45.9494384830117,"","7/29/2025 10:57:25 AM","Some checks off due to faulty second standard curve.",""
"60","COMPASS: Synoptic","CB","SWH","TR","A",10,"202507_SWH_TR_LysA_10cm",2025,7,21,"12:45","EDT",73.2,6094.41345433353,"NPOC checks out of range",1.531,109.304832687214,"","7/29/2025 11:40:39 AM","Some checks off due to faulty second standard curve.",""
"61","COMPASS: Synoptic","CB","SWH","TR","A",20,"202507_SWH_TR_LysA_20cm",2025,7,21,"12:47","EDT",54.11,4505.03704937141,"NPOC checks out of range",1.381,98.595672071223,"","7/29/2025 2:20:54 PM","Some checks off due to faulty second standard curve.",""
"62","COMPASS: Synoptic","CB","SWH","TR","A",45,"202507_SWH_TR_LysA_45cm",2025,7,21,"12:43","EDT",53.32,4439.26400799267,"NPOC checks out of range",2.796,199.618753882071,"","7/29/2025 3:02:06 PM","Some checks off due to faulty second standard curve.",""
"63","COMPASS: Synoptic","CB","SWH","TR","B",10,"202507_SWH_TR_LysB_10cm",2025,7,21,"12:51","EDT",52.94,4407.62634251936,"NPOC checks out of range",1.909,136.291917439511,"","7/29/2025 3:44:22 PM","Some checks off due to faulty second standard curve.",""
"64","COMPASS: Synoptic","CB","SWH","TR","B",20,"202507_SWH_TR_LysB_20cm",2025,7,21,"12:53","EDT",50.1,4171.17642161352,"NPOC checks out of range",3.83,273.440567728301,"value above cal curve","7/29/2025 4:21:31 PM","Some checks off due to faulty second standard curve.",""
"65","COMPASS: Synoptic","CB","SWH","TR","B",45,"202507_SWH_TR_LysB_45cm",2025,7,21,"12:55","EDT",66.84,5564.8988427275,"NPOC checks out of range",3.402,242.883762770674,"value above cal curve","7/29/2025 4:58:39 PM","Some checks off due to faulty second standard curve.",""
"66","COMPASS: Synoptic","CB","SWH","TR","C",10,"202507_SWH_TR_LysC_10cm",2025,7,21,"13:00","EDT",27.11,2257.0976604779,"NPOC checks out of range",0.6687,47.7414380260875,"","7/29/2025 5:32:40 PM","Some checks off due to faulty second standard curve.",""
"67","COMPASS: Synoptic","CB","SWH","TR","C",20,"202507_SWH_TR_LysC_20cm",2025,7,21,"13:02","EDT",35.47,2953.12630089085,"NPOC checks out of range",2.078,148.357571733528,"","7/29/2025 6:07:47 PM","Some checks off due to faulty second standard curve.",""
"68","COMPASS: Synoptic","CB","SWH","TR","C",45,"202507_SWH_TR_LysC_45cm",2025,7,21,"13:05","EDT",37.96,3160.43626675547,"NPOC checks out of range",2.038,145.501795569263,"","7/29/2025 6:42:24 PM","Some checks off due to faulty second standard curve.",""
"69","COMPASS: Synoptic","CB","SWH","WC","A",10,"202507_SWH_WC_LysA_10cm",2025,7,21,"13:20","EDT",28.45,2368.66205977854,"NPOC checks out of range",0.6824,48.719541362348,"","7/29/2025 7:18:09 PM","Some checks off due to faulty second standard curve.",""
"70","COMPASS: Synoptic","CB","SWH","WC","A",45,"202507_SWH_WC_LysA_45cm",2025,7,21,"13:25","EDT",22.21,1849.13828990092,"NPOC checks out of range",0.441,31.4849322110133,"","7/29/2025 7:53:51 PM","Some checks off due to faulty second standard curve.",""
"71","COMPASS: Synoptic","CB","SWH","WC","B",10,"202507_SWH_WC_LysB_10cm",2025,7,21,"13:26","EDT",17.76,1478.64457580551,"NPOC checks out of range",0.5374,38.3673527668901,"","7/29/2025 8:29:00 PM","Some checks off due to faulty second standard curve.",""
"72","COMPASS: Synoptic","CB","SWH","WC","B",20,"202507_SWH_WC_LysB_20cm",2025,7,21,"13:28","EDT",41.28,3436.84955457497,"NPOC checks out of range",0.6662,47.562952015821,"","7/29/2025 10:59:44 PM","Some checks off due to faulty second standard curve.",""
"73","COMPASS: Synoptic","CB","SWH","WC","C",10,"202507_SWH_WC_LysC_10cm",2025,7,21,"13:35","EDT",25.01,2082.25793023062,"NPOC checks out of range",0.3242,23.1460658113617,"","7/29/2025 11:38:24 PM","Some checks off due to faulty second standard curve.",""
"74","COMPASS: Synoptic","CB","SWH","WC","C",20,"202507_SWH_WC_LysC_20cm",2025,7,21,"13:37","EDT",26.66,2219.63200399634,"NPOC checks out of range",0.211,15.0642192664939,"","7/30/2025 12:16:00 AM","Some checks off due to faulty second standard curve.",""
"75","COMPASS: Synoptic","CB","SWH","WC","C",45,"202507_SWH_WC_LysC_45cm",2025,7,21,"13:39","EDT",33.33,2774.95629006744,"NPOC checks out of range",0.4229,30.1926934966837,"","7/30/2025 12:56:10 AM","Some checks off due to faulty second standard curve.",""
"76","COMPASS: Synoptic","CB","SWH","SW","A",0,"202507_SWH_SW_A",2025,7,21,"12:00","EDT",12.51,1041.54525018733,"NPOC checks out of range",0.1685,12.0299570919631,"","7/30/2025 1:34:26 AM","Some checks off due to faulty second standard curve.",""
"77","COMPASS: Synoptic","CB","SWH","SW","B",0,"202507_SWH_SW_B",2025,7,21,"12:00","EDT",11.87,988.260760969112,"NPOC checks out of range",0.2739,19.5549272847994,"","7/30/2025 2:11:15 AM","Some checks off due to faulty second standard curve.",""
"78","COMPASS: Synoptic","CB","SWH","SW","C",0,"202507_SWH_SW_C",2025,7,21,"12:00","EDT",12.65,1053.20123220381,"NPOC checks out of range",0.1719,12.2726980659256,"","7/30/2025 2:48:35 AM","Some checks off due to faulty second standard curve.",""
"79","COMPASS: Synoptic","CB","GWI","UP","A",20,"202507_GWI_UP_LysA_20cm",2025,7,23,"12:42","EDT",32.43,2700.02497710432,"NPOC checks out of range",0.6614,47.2202588761093,"","7/30/2025 3:24:27 AM","Some checks off due to faulty second standard curve.",""
"80","COMPASS: Synoptic","CB","GWI","UP","A",45,"202507_GWI_UP_LysA_45cm",2025,7,23,"12:44","EDT",41.91,3489.30147364916,"NPOC checks out of range",0.7488,53.4601297950267,"","7/30/2025 3:57:58 AM","Some checks off due to faulty second standard curve.",""
"81","COMPASS: Synoptic","CB","GWI","UP","B",10,"202507_GWI_UP_LysB_10cm",2025,7,23,"12:46","EDT",58.75,4891.34959620348,"NPOC checks out of range",0.7734,55.2164321360492,"","7/30/2025 5:58:55 AM","Some checks off due to faulty second standard curve.",""
"82","COMPASS: Synoptic","CB","GWI","UP","B",20,"202507_GWI_UP_LysB_20cm",2025,7,23,"12:48","EDT",78.62,6545.6664724003,"NPOC checks out of range",0.8877,63.3768125254343,"","7/30/2025 6:38:05 AM","Some checks off due to faulty second standard curve.",""
"83","COMPASS: Synoptic","CB","GWI","UP","B",45,"202507_GWI_UP_LysB_45cm",2025,7,23,"12:50","EDT",50.78,4227.79119140788,"NPOC checks out of range",1.016,72.5367145723118,"","7/30/2025 7:07:25 AM","Some checks off due to faulty second standard curve.",""
"84","COMPASS: Synoptic","CB","GWI","UP","C",20,"202507_GWI_UP_LysC_20cm",2025,7,23,"12:52","EDT",78.6,6544.00133211223,"NPOC checks out of range",1.135,81.0326486609979,"","7/30/2025 7:31:31 AM","Some checks off due to faulty second standard curve.",""
"85","COMPASS: Synoptic","CB","GWI","TR","A",10,"202507_GWI_TR_LysA_10cm",2025,7,23,"11:44","EDT",82.14,6838.73116310049,"NPOC checks out of range",1.63,116.372878693768,"","7/30/2025 8:05:35 AM","Some checks off due to faulty second standard curve.",""
"86","COMPASS: Synoptic","CB","GWI","TR","A",20,"202507_GWI_TR_LysA_20cm",2025,7,23,"11:45","EDT",135.3,11264.6740487886,"NPOC checks out of range; value above cal curve",2.219,158.424182712559,"","7/30/2025 8:35:02 AM","Some checks off due to faulty second standard curve.",""
"87","COMPASS: Synoptic","CB","GWI","TR","B",10,"202507_GWI_TR_LysB_10cm",2025,7,23,"11:50","EDT",55.68,4635.75056198485,"NPOC checks out of range",1.166,83.2458751883027,"","7/30/2025 9:08:34 AM","Some checks off due to faulty second standard curve.",""
"88","COMPASS: Synoptic","CB","GWI","TR","B",20,"202507_GWI_TR_LysB_20cm",2025,7,23,"11:51","EDT",91.81,7643.82649238198,"NPOC checks out of range",1.674,119.514232474459,"","7/30/2025 9:45:37 AM","Some checks off due to faulty second standard curve.",""
"89","COMPASS: Synoptic","CB","GWI","TR","B",45,"202507_GWI_TR_LysB_45cm",2025,7,23,"11:52","EDT",77.47,6449.92090583632,"NPOC checks out of range",0.8282,59.1288454810912,"","7/30/2025 12:42:27 PM","Some checks off due to faulty second standard curve.",""
"90","COMPASS: Synoptic","CB","GWI","TR","C",10,"202507_GWI_TR_LysC_10cm",2025,7,23,"11:56","EDT",82.91,6902.83906419116,"NPOC checks out of range",0.9792,69.9094005011887,"","7/30/2025 1:25:13 PM","Some checks off due to faulty second standard curve.",""
"91","COMPASS: Synoptic","CB","GWI","TR","C",20,"202507_GWI_TR_LysC_20cm",2025,7,23,"11:58","EDT",60.38,5027.05852968113,"NPOC checks out of range",0.9187,65.590039052739,"","7/30/2025 3:40:20 PM","Some checks off due to faulty second standard curve.",""
"92","COMPASS: Synoptic","CB","GWI","WC","A",10,"202507_GWI_WC_LysA_10cm",2025,7,23,"10:58","EDT",55.23,4598.28490550329,"NPOC checks out of range",1.606,114.659412995209,"","7/30/2025 4:09:14 PM","Some checks off due to faulty second standard curve.",""
"93","COMPASS: Synoptic","CB","GWI","WC","A",45,"202507_GWI_WC_LysA_45cm",2025,7,23,"10:00","EDT",53.22,4430.93830655233,"NPOC checks out of range",1.19,84.9593408868613,"","7/30/2025 4:43:03 PM","Some checks off due to faulty second standard curve.",""
"94","COMPASS: Synoptic","CB","GWI","WC","B",10,"202507_GWI_WC_LysB_10cm",2025,7,23,"10:52","EDT",46.46,3868.12088918491,"NPOC checks out of range",1.268,90.5281044071766,"","7/30/2025 5:19:22 PM","Some checks off due to faulty second standard curve.",""
"95","COMPASS: Synoptic","CB","GWI","WC","B",20,"202507_GWI_WC_LysB_20cm",2025,7,23,"10:53","EDT",70,5827.99100824244,"NPOC checks out of range",1.649,117.729372371794,"","7/30/2025 5:43:25 PM","Some checks off due to faulty second standard curve.",""
"96","COMPASS: Synoptic","CB","GWI","WC","B",45,"202507_GWI_WC_LysB_45cm",2025,7,23,"10:54","EDT",108.4,9025.06036133544,"NPOC checks out of range; value above cal curve",1.928,137.648411117537,"","7/30/2025 6:19:29 PM","Some checks off due to faulty second standard curve.",""
"97","COMPASS: Synoptic","CB","GWI","WC","C",10,"202507_GWI_WC_LysC_10cm",2025,7,23,"10:48","EDT",50.06,4167.84614103738,"NPOC checks out of range",1.399,99.880771345142,"","7/30/2025 6:54:15 PM","Some checks off due to faulty second standard curve.",""
"98","COMPASS: Synoptic","CB","GWI","SW","A",0,"202507_GWI_SW_A",2025,7,23,"10:00","EDT",6.702,557.988510532012,"NPOC checks out of range",0.2853,20.3688234916147,"","7/30/2025 8:51:04 PM","Some checks off due to faulty second standard curve.",""
"99","COMPASS: Synoptic","CB","GWI","SW","B",0,"202507_GWI_SW_B",2025,7,23,"10:00","EDT",6.413,533.927233369412,"NPOC checks out of range",0.1884,13.4507057336846,"","7/30/2025 9:26:44 PM","Some checks off due to faulty second standard curve.",""
"100","COMPASS: Synoptic","CB","GWI","SW","C",0,"202507_GWI_SW_C",2025,7,23,"10:00","EDT",6.349,528.59878444759,"NPOC checks out of range",0.243,17.3488401979053,"","7/30/2025 9:59:25 PM","Some checks off due to faulty second standard curve.",""
